OID_,FID,COUNT,AREA,MEAN
948,975,2.000000000000000,11.063808000000675,45.491001129150000
949,976,2.000000000000000,11.063808000000675,45.765998840300000
950,977,4.000000000000000,22.127616000001350,44.791000366224999
951,978,8.000000000000000,44.255232000002700,45.206000328062501
952,979,3.000000000000000,16.595712000001011,44.595999399833332
953,980,6.000000000000000,33.191424000002023,45.655999501533337
954,981,10.000000000000000,55.319040000003376,45.066000366209991
955,982,3.000000000000000,16.595712000001011,45.576001485199995
956,983,8.000000000000000,44.255232000002700,44.657249450674996
957,984,6.000000000000000,33.191424000002023,44.624333699549993
958,985,6.000000000000000,33.191424000002023,45.740999857583333
959,986,1.000000000000000,5.531904000000337,44.046001434300003
960,987,2.000000000000000,11.063808000000675,44.861000061049999
961,988,2.000000000000000,11.063808000000675,44.880998611449996
962,989,4.000000000000000,22.127616000001350,44.910999298074998
963,990,11.000000000000000,60.850944000003715,44.655090678800001
964,991,2.000000000000000,11.063808000000675,45.916000366200002
965,992,9.000000000000000,49.787136000003038,45.133777618399996
966,993,4.000000000000000,22.127616000001350,45.760999679549997
967,994,2.000000000000000,11.063808000000675,45.795999526999999
968,995,3.000000000000000,16.595712000001011,44.949333190899999
969,996,12.000000000000000,66.382848000004046,45.556833585108336
970,997,12.000000000000000,66.382848000004046,45.078499793999995
971,998,4.000000000000000,22.127616000001350,45.420999526975002
972,999,2.000000000000000,11.063808000000675,44.510999679549997
973,1000,8.000000000000000,44.255232000002700,44.108500003837499
974,1001,2.000000000000000,11.063808000000675,45.281000137349999
975,1002,4.000000000000000,22.127616000001350,45.703499793999995
976,1003,2.000000000000000,11.063808000000675,45.721000671399999
977,1004,10.000000000000000,55.319040000003376,45.668000030510008
978,1005,6.000000000000000,33.191424000002023,44.309333165499993
979,1006,2.000000000000000,11.063808000000675,45.071001052849994
980,1007,10.000000000000000,55.319040000003376,44.895999908459999
981,1008,24.000000000000000,132.765696000008091,44.491833527883337
982,1009,8.000000000000000,44.255232000002700,45.761000156412507
983,1010,3.000000000000000,16.595712000001011,45.702667236299995
984,1011,2.000000000000000,11.063808000000675,45.781000137299998
985,1012,1.000000000000000,5.531904000000337,45.796001434300003
986,1013,12.000000000000000,66.382848000004046,45.769333203633323
987,1014,4.000000000000000,22.127616000001350,45.123499870324999
988,1015,8.000000000000000,44.255232000002700,45.895999908450008
989,1016,8.000000000000000,44.255232000002700,45.847249507912494
990,1017,10.000000000000000,55.319040000003376,45.531999969489995
991,1018,21.000000000000000,116.169984000007091,45.514095124747620
992,1019,3.000000000000000,16.595712000001011,45.085999806733327
993,1020,3.000000000000000,16.595712000001011,45.035999298100002
994,1021,11.000000000000000,60.850944000003715,44.579636660499993
995,1022,8.000000000000000,44.255232000002700,44.508501052862506
996,1023,14.000000000000000,77.446656000004722,45.449571064528570
997,1024,4.000000000000000,22.127616000001350,44.443501472474999
998,1025,6.000000000000000,33.191424000002023,44.432666778566663
999,1026,3.000000000000000,16.595712000001011,44.962666829400000
1000,1027,2.000000000000000,11.063808000000675,44.951000213599997
1001,1028,8.000000000000000,44.255232000002700,45.483500480637503
1002,1029,8.000000000000000,44.255232000002700,45.442249774924996
1003,1030,8.000000000000000,44.255232000002700,45.019749641412503
1004,1031,8.000000000000000,44.255232000002700,45.571000576025000
1005,1032,7.000000000000000,38.723328000002361,44.526000431614285
1006,1033,4.000000000000000,22.127616000001350,44.678500175449997
1007,1034,48.000000000000000,265.531392000016183,45.798083384837497
1008,1035,2.000000000000000,11.063808000000675,45.600999832149995
1009,1036,2.000000000000000,11.063808000000675,45.190999984750000
1010,1037,3.000000000000000,16.595712000001011,45.192666371666668
1011,1038,4.000000000000000,22.127616000001350,45.080999374399994
1012,1039,5.000000000000000,27.659520000001688,44.958000183119999
1013,1040,2.000000000000000,11.063808000000675,44.611000061049999
1014,1041,12.000000000000000,66.382848000004046,45.702666282641673
1015,1042,10.000000000000000,55.319040000003376,45.793999862680003
1016,1043,8.000000000000000,44.255232000002700,45.791000366212501
1017,1044,9.000000000000000,49.787136000003038,45.683777703166662
1018,1045,2.000000000000000,11.063808000000675,44.436000823999997
1019,1046,2.000000000000000,11.063808000000675,44.261001586900001
1020,1047,6.000000000000000,33.191424000002023,44.297666549683335
1021,1048,1.000000000000000,5.531904000000337,44.875999450700000
1022,1050,4.000000000000000,22.127616000001350,45.128499984724996
1023,1051,8.000000000000000,44.255232000002700,44.378499984762499
1024,1052,2.000000000000000,11.063808000000675,45.701000213599997
1025,1053,1.000000000000000,5.531904000000337,45.416000366200002
1026,1055,12.000000000000000,66.382848000004046,45.573500315333327
1027,1056,1.000000000000000,5.531904000000337,45.035999298100002
1028,1057,8.000000000000000,44.255232000002700,44.131000518800001
1029,1058,6.000000000000000,33.191424000002023,44.055999755900004
1030,1059,6.000000000000000,33.191424000002023,45.479333877549998
1031,1060,2.000000000000000,11.063808000000675,44.621000289950004
1032,1061,8.000000000000000,44.255232000002700,44.340999603249998
1033,1062,14.000000000000000,77.446656000004722,44.498857225678570
1034,1063,4.000000000000000,22.127616000001350,44.406000137299998
1035,1064,8.000000000000000,44.255232000002700,45.497250556950000
1036,1065,1.000000000000000,5.531904000000337,45.105998992899998
1037,1066,22.000000000000000,121.701888000007429,45.564636057077280
1038,1067,3.000000000000000,16.595712000001011,45.826000213633328
1039,1068,5.000000000000000,27.659520000001688,44.590000152599998
1040,1069,5.000000000000000,27.659520000001688,45.033999633800001
1041,1070,3.000000000000000,16.595712000001011,44.576000213633328
1042,1071,10.000000000000000,55.319040000003376,45.562000274659994
1043,1072,5.000000000000000,27.659520000001688,45.766000366220005
1044,1073,2.000000000000000,11.063808000000675,45.246000289899996
1045,1074,6.000000000000000,33.191424000002023,45.484333674116669
1046,1075,2.000000000000000,11.063808000000675,45.090999603299998
1047,1076,3.000000000000000,16.595712000001011,44.566000620499999
1048,1077,13.000000000000000,71.914752000004384,45.501384735107699
1049,1078,4.000000000000000,22.127616000001350,45.811000823975000
1050,1079,5.000000000000000,27.659520000001688,45.608000183119998
1051,1080,11.000000000000000,60.850944000003715,45.066908749672727
1052,1081,9.000000000000000,49.787136000003038,45.620444403766669
1053,1082,9.000000000000000,49.787136000003038,45.037111070433333
1054,1083,4.000000000000000,22.127616000001350,44.178499221799996
1055,1084,12.000000000000000,66.382848000004046,45.051833788566661
1056,1085,14.000000000000000,77.446656000004722,45.046000616885713
1057,1086,6.000000000000000,33.191424000002023,45.524333318083329
1058,1087,6.000000000000000,33.191424000002023,44.617666880283330
1059,1088,5.000000000000000,27.659520000001688,45.629999542219998
1060,1089,4.000000000000000,22.127616000001350,44.048500061075003
1061,1090,10.000000000000000,55.319040000003376,44.561999893199996
1062,1091,9.000000000000000,49.787136000003038,45.690444522444437
1063,1092,10.000000000000000,55.319040000003376,44.316999816889997
1064,1093,8.000000000000000,44.255232000002700,45.708499908437496
1065,1094,4.000000000000000,22.127616000001350,45.220999717725000
1066,1095,11.000000000000000,60.850944000003715,45.124181574036356
1067,1096,5.000000000000000,27.659520000001688,44.834000396740002
1068,1097,3.000000000000000,16.595712000001011,44.422665913899998
1069,1098,60.000000000000000,331.914240000020243,44.428333409620002
1070,1099,9.000000000000000,49.787136000003038,45.539333767377784
1071,1100,2.000000000000000,11.063808000000675,45.501001358050004
1072,1101,8.000000000000000,44.255232000002700,45.487250804912499
1073,1102,4.000000000000000,22.127616000001350,45.381000518800001
1074,1103,3.000000000000000,16.595712000001011,44.505999247233333
1075,1104,4.000000000000000,22.127616000001350,44.385999679550004
1076,1105,11.000000000000000,60.850944000003715,44.844182101154544
1077,1106,2.000000000000000,11.063808000000675,45.755998611449996
1078,1107,4.000000000000000,22.127616000001350,44.106000900274999
1079,1108,1.000000000000000,5.531904000000337,45.526000976600002
1080,1109,15.000000000000000,82.978560000005061,45.775333658853334
1081,1110,1.000000000000000,5.531904000000337,45.715999603299998
1082,1111,2.000000000000000,11.063808000000675,45.526000976600002
1083,1112,4.000000000000000,22.127616000001350,44.633500099175002
1084,1113,12.000000000000000,66.382848000004046,45.701000213608332
1085,1114,3.000000000000000,16.595712000001011,45.492666880300000
1086,1115,15.000000000000000,82.978560000005061,45.559333801279998
1087,1116,4.000000000000000,22.127616000001350,45.028500556975004
1088,1117,2.000000000000000,11.063808000000675,44.711000442499994
1089,1118,12.000000000000000,66.382848000004046,45.710166931149999
1090,1119,15.000000000000000,82.978560000005061,45.556666819253330
1091,1120,2.000000000000000,11.063808000000675,44.660999298100002
1092,1121,6.000000000000000,33.191424000002023,45.115999857600002
1093,1122,3.000000000000000,16.595712000001011,45.722666422533329
1094,1123,13.000000000000000,71.914752000004384,44.296769655676918
1095,1124,10.000000000000000,55.319040000003376,44.229000091519993
1096,1125,8.000000000000000,44.255232000002700,44.468499660487502
1097,1126,2.000000000000000,11.063808000000675,44.145999908450001
1098,1127,4.000000000000000,22.127616000001350,44.401000022875003
1099,1128,12.000000000000000,66.382848000004046,44.568499883041675
1100,1129,25.000000000000000,138.297600000008430,45.629199981691990
1101,1130,4.000000000000000,22.127616000001350,44.386000633224995
1102,1131,9.000000000000000,49.787136000003038,44.325999789777775
1103,1132,6.000000000000000,33.191424000002023,44.675999323516663
1104,1133,4.000000000000000,22.127616000001350,44.645999908424997
1105,1134,8.000000000000000,44.255232000002700,45.549750328075000
1106,1135,1.000000000000000,5.531904000000337,44.636001586900001
1107,1136,6.000000000000000,33.191424000002023,44.242666244500001
1108,1137,12.000000000000000,66.382848000004046,45.555166880300000
1109,1138,8.000000000000000,44.255232000002700,45.447250843050000
1110,1140,5.000000000000000,27.659520000001688,45.577999877940002
1111,1141,4.000000000000000,22.127616000001350,45.395999908400000
1112,1142,10.000000000000000,55.319040000003376,45.261000442499999
1113,1143,2.000000000000000,11.063808000000675,44.715999603249998
1114,1144,2.000000000000000,11.063808000000675,45.020999908450001
1115,1145,5.000000000000000,27.659520000001688,45.527999877939997
1116,1146,9.000000000000000,49.787136000003038,44.423777262366663
1117,1147,1.000000000000000,5.531904000000337,44.976001739499999
1118,1148,6.000000000000000,33.191424000002023,45.745999654149998
1119,1149,2.000000000000000,11.063808000000675,44.250999450700000
1120,1150,7.000000000000000,38.723328000002361,44.667429242814286
1121,1151,6.000000000000000,33.191424000002023,44.612666447966667
1122,1152,14.000000000000000,77.446656000004722,45.518857683449994
1123,1153,2.000000000000000,11.063808000000675,45.561000824000004
1124,1154,15.000000000000000,82.978560000005061,45.468000284826658
1125,1155,2.000000000000000,11.063808000000675,45.526000976550002
1126,1156,10.000000000000000,55.319040000003376,44.474000167839996
1127,1157,1.000000000000000,5.531904000000337,44.476001739499999
1128,1158,3.000000000000000,16.595712000001011,45.769332885733334
1129,1159,1.000000000000000,5.531904000000337,44.145999908400000
1130,1160,6.000000000000000,33.191424000002023,44.284333546949995
1131,1161,15.000000000000000,82.978560000005061,45.254000600166663
1132,1162,10.000000000000000,55.319040000003376,44.491000747670000
1133,1163,11.000000000000000,60.850944000003715,44.582363822254550
1134,1164,16.000000000000000,88.510464000005399,45.506625652306248
1135,1165,3.000000000000000,16.595712000001011,44.389333089200001
1136,1166,17.000000000000000,94.042368000005737,45.727765251605881
1137,1167,12.000000000000000,66.382848000004046,45.046000798549997
1138,1168,18.000000000000000,99.574272000006076,45.834889305966662
1139,1169,12.000000000000000,66.382848000004046,44.950166066491661
1140,1170,9.000000000000000,49.787136000003038,44.524888356533339
1141,1171,4.000000000000000,22.127616000001350,45.478499412550001
1142,1172,12.000000000000000,66.382848000004046,44.977666854858342
1143,1173,2.000000000000000,11.063808000000675,44.435998916599999
1144,1174,4.000000000000000,22.127616000001350,45.581000328075000
1145,1175,24.000000000000000,132.765696000008091,45.748500188195834
1146,1176,4.000000000000000,22.127616000001350,45.515999794024999
1147,1177,4.000000000000000,22.127616000001350,44.356000900274999
1148,1178,8.000000000000000,44.255232000002700,44.407249450687495
1149,1179,14.000000000000000,77.446656000004722,45.000999450700000
1150,1180,2.000000000000000,11.063808000000675,45.000999450700000
1151,1181,20.000000000000000,110.638080000006752,45.775500106810000
1152,1182,1.000000000000000,5.531904000000337,44.655998230000002
1153,1183,3.000000000000000,16.595712000001011,44.412667592366667
1154,1184,5.000000000000000,27.659520000001688,45.626000213619996
1155,1185,26.000000000000000,143.829504000008768,45.613307806161544
1156,1186,3.000000000000000,16.595712000001011,45.529333750399999
1157,1187,4.000000000000000,22.127616000001350,44.463500022874996
1158,1188,8.000000000000000,44.255232000002700,44.292250156412500
1159,1189,1.000000000000000,5.531904000000337,44.305999755899997
1160,1190,2.000000000000000,11.063808000000675,44.585998535199998
1161,1191,2.000000000000000,11.063808000000675,44.286001205450006
1162,1192,6.000000000000000,33.191424000002023,45.436000823966666
1163,1193,6.000000000000000,33.191424000002023,44.251000086466668
1164,1194,8.000000000000000,44.255232000002700,44.178500175462496
1165,1195,4.000000000000000,22.127616000001350,44.538500785825001
1166,1196,1.000000000000000,5.531904000000337,44.285999298100002
1167,1197,1.000000000000000,5.531904000000337,44.605998992899998
1168,1198,2.000000000000000,11.063808000000675,45.440999984749993
1169,1199,6.000000000000000,33.191424000002023,45.076000213633328
1170,1200,2.000000000000000,11.063808000000675,44.641000747649997
1171,1201,5.000000000000000,27.659520000001688,45.240000152580002
1172,1202,7.000000000000000,38.723328000002361,45.014571598600000
1173,1203,4.000000000000000,22.127616000001350,44.496000289899996
1174,1204,8.000000000000000,44.255232000002700,44.490999698637502
1175,1205,4.000000000000000,22.127616000001350,45.013500213625001
1176,1207,7.000000000000000,38.723328000002361,44.984571184442856
1177,1208,8.000000000000000,44.255232000002700,44.954750537849996
1178,1209,4.000000000000000,22.127616000001350,44.981000900249995
1179,1210,8.000000000000000,44.255232000002700,44.979750633224995
1180,1211,8.000000000000000,44.255232000002700,44.957250118237496
1181,1212,6.000000000000000,33.191424000002023,45.572666804016663
1182,1213,10.000000000000000,55.319040000003376,45.880999755860003
1183,1214,2.000000000000000,11.063808000000675,44.410999298100002
1184,1215,10.000000000000000,55.319040000003376,44.443000030509999
1185,1216,5.000000000000000,27.659520000001688,44.522000122080001
1186,1217,4.000000000000000,22.127616000001350,45.208499908449994
1187,1218,2.000000000000000,11.063808000000675,44.266000747700005
1188,1219,2.000000000000000,11.063808000000675,45.211000442499994
1189,1220,12.000000000000000,66.382848000004046,45.549333572400002
1190,1221,4.000000000000000,22.127616000001350,45.553500175499998
1191,1222,4.000000000000000,22.127616000001350,44.508499145525001
1192,1223,8.000000000000000,44.255232000002700,45.324749469775000
1193,1224,4.000000000000000,22.127616000001350,44.253499984750000
1194,1225,6.000000000000000,33.191424000002023,44.587666193649994
1195,1226,12.000000000000000,66.382848000004046,45.393500010158334
1196,1227,10.000000000000000,55.319040000003376,44.485000228869993
1197,1228,18.000000000000000,99.574272000006076,45.211555692883337
1198,1229,7.000000000000000,38.723328000002361,44.818858010428563
1199,1230,2.000000000000000,11.063808000000675,44.551000595100000
1200,1231,2.000000000000000,11.063808000000675,44.440999984749993
1201,1232,8.000000000000000,44.255232000002700,44.472249507899996
1202,1233,6.000000000000000,33.191424000002023,44.387666702283333
1203,1234,1.000000000000000,5.531904000000337,44.245998382600000
1204,1235,2.000000000000000,11.063808000000675,44.245998382600000
1205,1236,1.000000000000000,5.531904000000337,44.256000518800001
1206,1237,12.000000000000000,66.382848000004046,44.020167032883329
1207,1238,12.000000000000000,66.382848000004046,44.600166638700003
1208,1239,4.000000000000000,22.127616000001350,44.166000366199995
1209,1240,10.000000000000000,55.319040000003376,44.540999603269995
1210,1241,2.000000000000000,11.063808000000675,44.196001052849994
1211,1242,2.000000000000000,11.063808000000675,44.971000671399999
1212,1243,2.000000000000000,11.063808000000675,44.221000671399999
1213,1244,2.000000000000000,11.063808000000675,44.920999526999999
1214,1245,45.000000000000000,248.935680000015196,45.863777838813334
1215,1246,10.000000000000000,55.319040000003376,45.409000396720003
1216,1247,4.000000000000000,22.127616000001350,44.596000671399992
1217,1248,6.000000000000000,33.191424000002023,44.504332860316666
1218,1249,7.000000000000000,38.723328000002361,44.338856833328570
1219,1250,12.000000000000000,66.382848000004046,44.311000188199998
1220,1251,8.000000000000000,44.255232000002700,44.142250061037501
1221,1252,3.000000000000000,16.595712000001011,44.535999298100002
1222,1253,1.000000000000000,5.531904000000337,44.476001739499999
1223,1254,30.000000000000000,165.957120000010121,44.262333552046670
1224,1255,3.000000000000000,16.595712000001011,45.556001027433332
1225,1256,4.000000000000000,22.127616000001350,45.593499183675000
1226,1257,8.000000000000000,44.255232000002700,44.322250366224999
1227,1258,4.000000000000000,22.127616000001350,45.580999374399994
1228,1259,8.000000000000000,44.255232000002700,44.808500289925007
1229,1260,9.000000000000000,49.787136000003038,44.913778093122218
1230,1261,4.000000000000000,22.127616000001350,45.611000061049999
1231,1262,17.000000000000000,94.042368000005737,45.461882422952947
1232,1263,12.000000000000000,66.382848000004046,44.918499946583331
1233,1264,5.000000000000000,27.659520000001688,45.377999877939999
1234,1265,8.000000000000000,44.255232000002700,43.605999469762494
1235,1266,18.000000000000000,99.574272000006076,44.582666397099999
1236,1267,2.000000000000000,11.063808000000675,44.531000137350006
1237,1268,12.000000000000000,66.382848000004046,44.980166117341660
1238,1269,4.000000000000000,22.127616000001350,44.268499374374997
1239,1270,14.000000000000000,77.446656000004722,45.538143430442858
1240,1271,2.000000000000000,11.063808000000675,44.265998840300000
1241,1272,2.000000000000000,11.063808000000675,44.920999526949998
1242,1273,28.000000000000000,154.893312000009445,44.709571293417852
1243,1274,8.000000000000000,44.255232000002700,44.892250061024995
1244,1275,11.000000000000000,60.850944000003715,44.325091275318186
1245,1276,3.000000000000000,16.595712000001011,44.566000620533330
1246,1277,2.000000000000000,11.063808000000675,44.845998764049995
1247,1278,3.000000000000000,16.595712000001011,44.766000111866667
1248,1279,3.000000000000000,16.595712000001011,44.642667134599996
1249,1280,2.000000000000000,11.063808000000675,44.500999450649999
1250,1281,2.000000000000000,11.063808000000675,44.476001739499999
1251,1282,2.000000000000000,11.063808000000675,44.416000366200002
1252,1283,2.000000000000000,11.063808000000675,44.295999526999999
1253,1284,3.000000000000000,16.595712000001011,44.529333750433338
1254,1285,3.000000000000000,16.595712000001011,44.346000671399999
1255,1286,4.000000000000000,22.127616000001350,44.645999908450001
1256,1287,8.000000000000000,44.255232000002700,45.727250576012494
1257,1288,8.000000000000000,44.255232000002700,45.093499660499994
1258,1289,1.000000000000000,5.531904000000337,44.846000671399999
1259,1290,10.000000000000000,55.319040000003376,44.561000061050002
1260,1291,2.000000000000000,11.063808000000675,44.930999755849996
1261,1292,4.000000000000000,22.127616000001350,44.951000213624994
1262,1293,6.000000000000000,33.191424000002023,44.835999806733334
1263,1294,6.000000000000000,33.191424000002023,44.234333038316663
1264,1295,2.000000000000000,11.063808000000675,45.031000137350006
1265,1296,3.000000000000000,16.595712000001011,44.279333750399999
1266,1297,2.000000000000000,11.063808000000675,44.581001281749998
1267,1299,12.000000000000000,66.382848000004046,44.310167312624998
1268,1300,8.000000000000000,44.255232000002700,44.635999679549997
1269,1301,4.000000000000000,22.127616000001350,45.670999526949998
1270,1302,5.000000000000000,27.659520000001688,45.214000701899998
1271,1303,2.000000000000000,11.063808000000675,45.555999755899997
1272,1304,4.000000000000000,22.127616000001350,44.480998992949999
1273,1305,8.000000000000000,44.255232000002700,45.133500099187494
1274,1306,8.000000000000000,44.255232000002700,44.842249393462495
1275,1307,2.000000000000000,11.063808000000675,44.440999984749993
1276,1308,8.000000000000000,44.255232000002700,45.088500022900000
1277,1309,7.000000000000000,38.723328000002361,44.854571206242852
1278,1310,1.000000000000000,5.531904000000337,44.566001892099997
1279,1311,3.000000000000000,16.595712000001011,45.232667287166663
1280,1312,24.000000000000000,132.765696000008091,44.508916378024992
1281,1313,4.000000000000000,22.127616000001350,44.896000862100003
1282,1314,8.000000000000000,44.255232000002700,44.724749565112504
1283,1315,9.000000000000000,49.787136000003038,44.504889594177776
1284,1316,12.000000000000000,66.382848000004046,44.889333724966662
1285,1317,1.000000000000000,5.531904000000337,44.576000213599997
1286,1318,6.000000000000000,33.191424000002023,44.891000111900006
1287,1319,1.000000000000000,5.531904000000337,44.945999145499997
1288,1320,1.000000000000000,5.531904000000337,44.566001892099997
1289,1321,6.000000000000000,33.191424000002023,44.576000213633328
1290,1322,5.000000000000000,27.659520000001688,44.544000244140001
1291,1323,2.000000000000000,11.063808000000675,44.551000595100000
1292,1324,3.000000000000000,16.595712000001011,45.245999654133335
1293,1325,12.000000000000000,66.382848000004046,45.018500645958326
1294,1326,16.000000000000000,88.510464000005399,45.186000347137501
1295,1327,3.000000000000000,16.595712000001011,45.209334055566664
1296,1328,10.000000000000000,55.319040000003376,44.360000228879997
1297,1329,1.000000000000000,5.531904000000337,44.945999145499997
1298,1330,2.000000000000000,11.063808000000675,45.291000366200002
1299,1331,18.000000000000000,99.574272000006076,44.623221927216669
1300,1332,11.000000000000000,60.850944000003715,44.441454453881818
1301,1333,10.000000000000000,55.319040000003376,45.157999801630005
1302,1335,6.000000000000000,33.191424000002023,44.925999323516663
1303,1336,2.000000000000000,11.063808000000675,44.631000518800001
1304,1337,2.000000000000000,11.063808000000675,44.701000213649998
1305,1338,2.000000000000000,11.063808000000675,44.750999450700000
1306,1339,3.000000000000000,16.595712000001011,44.775999705000004
1307,1340,12.000000000000000,66.382848000004046,44.656832695000006
1308,1341,8.000000000000000,44.255232000002700,45.107250690462507
1309,1342,36.000000000000000,199.148544000012151,45.035444577530555
1310,1343,8.000000000000000,44.255232000002700,45.185999393449997
1311,1344,3.000000000000000,16.595712000001011,44.726001739499999
1312,1345,21.000000000000000,116.169984000007091,44.679809933604773
1313,1346,8.000000000000000,44.255232000002700,44.709749698650000
1314,1347,8.000000000000000,44.255232000002700,44.836000442512500
1315,1348,1.000000000000000,5.531904000000337,44.986000060999999
1316,1349,15.000000000000000,82.978560000005061,44.994000498459997
1317,1350,3.000000000000000,16.595712000001011,44.645999908400000
1318,1351,14.000000000000000,77.446656000004722,45.345285688107133
1319,1352,8.000000000000000,44.255232000002700,44.232250213624994
1320,1353,3.000000000000000,16.595712000001011,44.835999806733327
1321,1354,2.000000000000000,11.063808000000675,44.636001586900001
1322,1355,2.000000000000000,11.063808000000675,44.705999374399994
1323,1356,1.000000000000000,5.531904000000337,44.895999908400000
1324,1357,18.000000000000000,99.574272000006076,44.898777855772224
1325,1358,3.000000000000000,16.595712000001011,45.592667897566670
1326,1359,6.000000000000000,33.191424000002023,45.109333038350002
1327,1360,22.000000000000000,121.701888000007429,44.688727118740914
1328,1361,8.000000000000000,44.255232000002700,45.113500118274999
1329,1362,17.000000000000000,94.042368000005737,45.763646967270589
1330,1363,14.000000000000000,77.446656000004722,43.936713627399996
1331,1364,15.000000000000000,82.978560000005061,44.382666778560001
1332,1365,6.000000000000000,33.191424000002023,44.490999857583333
1333,1366,2.000000000000000,11.063808000000675,44.641000747649997
1334,1367,8.000000000000000,44.255232000002700,45.467250823962502
1335,1368,21.000000000000000,116.169984000007091,45.748856862380947
1336,1369,27.000000000000000,149.361408000009106,45.467111093018531
1337,1370,56.000000000000000,309.786624000018890,45.512785843441073
1338,1371,2.000000000000000,11.063808000000675,43.891000747649997
1339,1372,16.000000000000000,88.510464000005399,45.547875404362507
1340,1373,71.000000000000000,392.765184000023964,45.453605866769003
1341,1374,12.000000000000000,66.382848000004046,45.610166867574996
1342,1375,25.000000000000000,138.297600000008430,45.654399719224003
1343,1376,11.000000000000000,60.850944000003715,45.238727222790907
1344,1377,7.000000000000000,38.723328000002361,44.748856680728572
1345,1378,12.000000000000000,66.382848000004046,45.581000328066672
1346,1379,12.000000000000000,66.382848000004046,45.091832796758332
1347,1380,18.000000000000000,99.574272000006076,45.060444725883336
1348,1381,6.000000000000000,33.191424000002023,43.914333343516667
1349,1382,3.000000000000000,16.595712000001011,45.136000315333334
1350,1383,4.000000000000000,22.127616000001350,44.408499717674999
1351,1384,2.000000000000000,11.063808000000675,44.395999908450001
1352,1385,2.000000000000000,11.063808000000675,44.826000213649998
1353,1386,1.000000000000000,5.531904000000337,45.346000671399999
1354,1387,8.000000000000000,44.255232000002700,44.910999774924996
1355,1388,8.000000000000000,44.255232000002700,44.857249736787502
1356,1389,12.000000000000000,66.382848000004046,44.666000048316661
1357,1390,7.000000000000000,38.723328000002361,44.633143288742858
1358,1391,2.000000000000000,11.063808000000675,44.650999069199997
1359,1392,3.000000000000000,16.595712000001011,45.949334462466666
1360,1393,8.000000000000000,44.255232000002700,44.658499240875003
1361,1394,3.000000000000000,16.595712000001011,45.869333903000005
1362,1395,2.000000000000000,11.063808000000675,44.180999755849996
1363,1396,2.000000000000000,11.063808000000675,44.516000747700005
1364,1397,12.000000000000000,66.382848000004046,44.649333635966677
1365,1398,21.000000000000000,116.169984000007091,44.481714339476191
1366,1399,8.000000000000000,44.255232000002700,44.538499832149995
1367,1400,8.000000000000000,44.255232000002700,44.644750118262500
1368,1401,1.000000000000000,5.531904000000337,45.015998840300000
1369,1402,2.000000000000000,11.063808000000675,44.805999755899997
1370,1403,2.000000000000000,11.063808000000675,45.571001052849994
1371,1404,4.000000000000000,22.127616000001350,45.923499107349997
1372,1405,8.000000000000000,44.255232000002700,44.578499794012501
1373,1406,5.000000000000000,27.659520000001688,45.585999298119994
1374,1407,2.000000000000000,11.063808000000675,44.516000747700005
1375,1408,23.000000000000000,127.233792000007767,45.800348198930429
1376,1409,2.000000000000000,11.063808000000675,44.826000213599997
1377,1410,4.000000000000000,22.127616000001350,44.893500328049996
1378,1411,1.000000000000000,5.531904000000337,45.625999450700000
1379,1412,63.000000000000000,348.509952000021258,44.570603385811118
1380,1413,24.000000000000000,132.765696000008091,45.080583413437502
1381,1414,6.000000000000000,33.191424000002023,45.104332605983330
1382,1415,6.000000000000000,33.191424000002023,45.377667109166666
1383,1416,2.000000000000000,11.063808000000675,44.641000747649997
1384,1417,2.000000000000000,11.063808000000675,44.295999526999999
1385,1418,1.000000000000000,5.531904000000337,44.816001892099997
1386,1419,3.000000000000000,16.595712000001011,45.609333038333332
1387,1420,122.000000000000000,674.892288000041162,44.548049363938517
1388,1421,6.000000000000000,33.191424000002023,45.159333546966664
1389,1422,3.000000000000000,16.595712000001011,44.476000467933332
1390,1423,2.000000000000000,11.063808000000675,44.551000595100000
1391,1424,9.000000000000000,49.787136000003038,44.641555362266665
1392,1425,7.000000000000000,38.723328000002361,44.627428872257141
1393,1426,3.000000000000000,16.595712000001011,44.589332580566662
1394,1427,8.000000000000000,44.255232000002700,44.493500232687502
1395,1428,10.000000000000000,55.319040000003376,44.454000091550000
1396,1429,4.000000000000000,22.127616000001350,44.430999755849996
1397,1430,8.000000000000000,44.255232000002700,45.588499069249991
1398,1431,9.000000000000000,49.787136000003038,44.661554972299996
1399,1432,3.000000000000000,16.595712000001011,45.636000315333334
1400,1433,1.000000000000000,5.531904000000337,45.046001434300003
1401,1434,16.000000000000000,88.510464000005399,44.907249689106251
1402,1435,8.000000000000000,44.255232000002700,44.350999832149995
1403,1436,14.000000000000000,77.446656000004722,44.543857029492855
1404,1437,2.000000000000000,11.063808000000675,44.650999069199997
1405,1438,3.000000000000000,16.595712000001011,44.745999654133328
1406,1439,3.000000000000000,16.595712000001011,45.265998840333332
1407,1440,4.000000000000000,22.127616000001350,45.025999069199997
1408,1441,4.000000000000000,22.127616000001350,45.145999908424997
1409,1442,4.000000000000000,22.127616000001350,45.626000404375006
1410,1443,9.000000000000000,49.787136000003038,45.110444810666664
1411,1444,8.000000000000000,44.255232000002700,45.216000080112501
1412,1445,12.000000000000000,66.382848000004046,45.470166524249997
1413,1446,60.000000000000000,331.914240000020243,45.425999704988328
1414,1447,12.000000000000000,66.382848000004046,45.590999603299998
1415,1448,3.000000000000000,16.595712000001011,45.032666524233328
