Id X Y
601 505843.26033393 307148.78850296
601 505839.69543393 307148.92950296
601 505839.69443393 307151.72440296
601 505839.69443393 307152.14340296
601 505843.67143393 307152.28140296
601 505844.08323393 307152.28140296
601 505844.08323393 307148.78850296
601 505843.26033393 307148.78850296
606 505856.28883393 307146.26750296
606 505852.72293393 307146.26860296
606 505852.72203393 307151.99840296
606 505856.28783393 307151.99630296
606 505856.28783393 307148.08450296
606 505856.28883393 307146.26750296
628 505838.45943393 307148.93050296
628 505839.69543393 307148.92950296
628 505843.26033393 307148.78850296
628 505843.26133393 307143.89770296
628 505834.48363393 307144.04070296
628 505834.48363393 307147.39440296
628 505834.48273393 307148.93150296
628 505838.45943393 307148.93050296
644 505856.28883393 307146.26750296
644 505856.15183393 307143.61260296
644 505852.72383393 307143.61470296
644 505852.72293393 307146.12950296
644 505852.72293393 307146.26860296
644 505856.28883393 307146.26750296
645 505852.72383393 307143.61470296
645 505850.66603393 307143.61470296
645 505850.66603393 307146.12950296
645 505852.72293393 307146.12950296
645 505852.72383393 307143.61470296
658 505852.99803393 307141.23880296
658 505852.86183393 307137.88590296
658 505843.26233393 307137.88990296
658 505843.26233393 307138.58790296
658 505843.39833393 307142.77970296
658 505852.99803393 307142.49670296
658 505852.99803393 307141.23880296
665 505859.03163393 307141.09670296
665 505859.03273393 307137.32490296
665 505852.86183393 307137.46690296
665 505852.86183393 307137.88590296
665 505852.99803393 307141.23880296
665 505856.52893393 307141.15580296
665 505859.03163393 307141.09670296
667 505859.03273393 307137.32490296
667 505859.03163393 307141.09670296
667 505860.26673393 307140.95670296
667 505861.77463393 307140.95570296
667 505861.63763393 307137.18390296
667 505860.26673393 307137.18390296
667 505859.03273393 307137.32490296
3331 505865.05243393 307143.44670296
3331 505857.02863393 307143.26970296
3331 505856.71283393 307157.76710296
3331 505864.72743393 307157.94710296
3331 505865.05243393 307143.44670296
3341 505860.26673393 307135.64700296
3341 505860.12963393 307133.55210296
3341 505860.13063393 307131.73520296
3341 505857.66163393 307131.73610296
3341 505857.66163393 307135.78800296
3341 505860.12963393 307135.65390296
3341 505860.26673393 307135.64700296
3343 505861.22773393 307133.55110296
3343 505862.46143393 307133.55110296
3343 505864.52443393 307133.48210296
3343 505864.50163393 307130.30410296
3343 505864.49153393 307128.89130296
3343 505861.17363393 307128.84830296
3343 505861.11863393 307131.94510296
3343 505861.22773393 307133.55110296
4116 505880.073826339 307130.524419248
4116 505866.504943267 307130.383163676
4116 505866.452533931 307134.285202961
4116 505865.701433931 307164.39910296
4116 505865.589975629 307168.853912547
4116 505879.51083032 307168.366059076
4116 505880.073826339 307130.524419248
53 505840.51243393 307188.19090296
53 505840.51143393 307193.49980296
53 505852.03083393 307193.35470296
53 505852.03083393 307190.00190296
53 505851.89393393 307188.04600296
53 505840.51243393 307188.19090296
107 505852.16993393 307178.26640296
107 505852.03293393 307176.17030296
107 505847.78213393 307176.17240296
107 505847.78113393 307185.39310296
107 505852.03193393 307185.39110296
107 505852.16993393 307178.26640296
177 505849.97703393 307171.00050296
177 505849.97603393 307175.47250296
177 505852.44483393 307175.47150296
177 505852.58193393 307170.99960296
177 505849.97703393 307171.00050296
3323 505863.76253393 307184.19710296
3323 505853.56693393 307183.92010296
3323 505853.32103393 307192.91580296
3323 505863.51753393 307193.19370296
3323 505863.76253393 307184.19710296
3325 505853.56693393 307183.92010296
3325 505863.76253393 307184.19710296
3325 505864.08943393 307172.20150296
3325 505852.89393393 307171.89650296
3325 505852.56693393 307183.89210296
3325 505853.56693393 307183.92010296
3587 505850.77503393 307219.93670296
3587 505850.77503393 307215.11090296
3587 505847.47303393 307215.23790296
3587 505847.47303393 307219.68270296
3587 505847.47303393 307220.06270296
3587 505850.77503393 307219.93670296
3588 505850.77503393 307215.11090296
3588 505850.77503393 307219.93670296
3588 505850.77503393 307220.06270296
3588 505860.29963393 307219.93670296
3588 505860.29963393 307215.11090296
3588 505850.77503393 307215.11090296
3590 505847.47303393 307215.23790296
3590 505847.34613393 307213.71390296
3590 505844.80623393 307213.71390296
3590 505844.93323393 307219.68270296
3590 505847.47303393 307219.68270296
3590 505847.47303393 307215.23790296
3659 505847.34613393 307213.71390296
3659 505851.53703393 307213.58690296
3659 505851.41003393 307208.00010296
